Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.110862211451471	0.00564687286450173	0.00326000763605392
ctrx_quarter	0.0625939373151216	0.00497391536183301	0.00317189932156598
ctrx_quarter_normalizado_lag1	0.0622413009621581	0.00254171283300303	0.00223207730036124
mpasivos_margen	0.0301933746702171	0.00381670191629372	0.00431730740990925
mpayroll_sobre_edad	0.020739803120222	0.00538878469568409	0.002085230109548
mprestamos_personales	0.0179576918457409	0.0112371238228767	0.00352433257951775
cpayroll_trx	0.0177689525613348	0.00416884287013175	0.00161531909894564
mtarjeta_visa_consumo	0.0177542440084239	0.00303509890969715	0.00311316044524068
mcuentas_saldo	0.0137764832900271	0.0104957837589308	0.00672560133924638
mcaja_ahorro	0.0131991043215696	0.00314558473158021	0.00466974066786102
ccomisiones_mantenimiento_tend6	0.0117079083015732	0.00436294943146238	0.00176216628975888
mcaja_ahorro_lag1	0.0110157223991328	0.00238318740984793	0.00458163235337308
mpayroll	0.0101253090630453	0.00377533834258039	0.00135099415548181
ccomisiones_mantenimiento_avg6	0.00961373714540712	0.00663407558580865	0.00367117977033099
mcomisiones_mantenimiento_tend6	0.00811523483746836	0.00388240501022525	0.00358307145584305
mcomisiones_otras_avg6	0.00680643662889736	0.00512548861812592	0.00493406561132486
vm_status01	0.00674868236658756	0.00118488024805681	0.000323063819789127
ctrx_quarter_avg6	0.00621723726437768	0.0023861233857409	0.00296631325442744
mcomisiones_avg6	0.00582075607524039	0.00311942635636688	0.00449352403888514
mactivos_margen	0.00573877654269509	0.00447290757861955	0.0050221739258128
mrentabilidad_annual_avg6	0.00561069000582333	0.00412859877300702	0.0072248817880114
mcuentas_saldo_tend6	0.00498937896003626	0.00358945078624355	0.00516902111662604
mprestamos_personales_avg6	0.00478238747351673	0.00117237571811914	0.000910452583042086
cproductos	0.0042681767095781	0.003449317549417	0.00284883550177685
cprestamos_personales	0.0041214796544756	0.00143928333132598	0.000881083144879439
mcuenta_corriente_avg6	0.00389754357083849	0.00412504953229125	0.00628505976680666
mrentabilidad_annual_lag1	0.00387815975438931	0.00271697596235658	0.00481658785867426
ctarjeta_visa_transacciones	0.00376509087624033	0.00300811630446805	0.00337748538870451
mrentabilidad_annual	0.00367002715311864	0.00426172382988043	0.00431730740990925
ctrx_quarter_delta1	0.0035135881360945	0.0028781130613127	0.00405298246644542
cliente_edad_lag1	0.00342883321636224	0.00408317739112138	0.00666686246292109
cliente_edad_avg6	0.00332831314140227	0.00479032277176429	0.00693118740638492
ctransferencias_recibidas_avg6	0.00331017974478267	0.00476130615845244	0.00654938471027049
mcuentas_saldo_avg6	0.00329948841776218	0.00304541186201586	0.00511028224030074
cliente_edad	0.0032853487915222	0.00370450272201204	0.00657875414843314
mprestamos_personales_tend6	0.00328350265209523	0.00356069801029463	0.00185027460424682
vm_msaldopesos	0.00315171057870501	0.00232433230889918	0.00149784134629505
mrentabilidad_annual_tend6	0.00313459371780524	0.00389823891640957	0.00610884313783077
