Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0933091801878461	0.00524597578922577	0.00751555016618831
ctrx_quarter	0.0372044412604787	0.00477520731824158	0.00829196800111665
mcuenta_corriente	0.020397530284228	0.0058554145604894	0.00502054453933996
mpayroll_sobre_edad	0.0174225372952504	0.00303248178984223	0.00169677830217484
mprestamos_personales_lag1	0.0145947675618882	0.00294368055795927	0.000977065140583971
cdescubierto_preacordado	0.0142737600275854	0.00101388397703335	0.000471084978495843
mtarjeta_visa_consumo	0.0142579963910776	0.00211311838669835	0.00307513805407009
mpasivos_margen	0.0137224123260789	0.00489404353221145	0.00862783414319239
cpayroll_trx	0.0112574970175604	0.00166801625856733	0.00120824573188286
mcuentas_saldo	0.00953151509654794	0.00795877815638481	0.00755480724772963
mprestamos_personales	0.00827009198259762	0.00893866218512733	0.00158773085344895
numero_de_cliente	0.0081884401395247	0.010561571008381	0.0112580586064608
ctrx_quarter_normalizado_lag1	0.00775444287951581	0.0023234632184379	0.00382538450130421
Master_Fvencimiento_avg6	0.00679714065449782	0.00412933004337545	0.00525172513063884
mcuenta_corriente_avg6	0.00645019110500942	0.0080926714455612	0.00731054096258364
mrentabilidad_annual_tend6	0.00630538251766118	0.00935632052757233	0.00878486246935767
cliente_edad	0.006140520434131	0.00926085505977604	0.00856240567395685
mrentabilidad_annual	0.00583063248359312	0.00513593010723772	0.00511650629421874
mcuentas_saldo_lag1	0.00575613281783212	0.0040862774248143	0.00535204878346666
mcomisiones_avg6	0.00566898758510281	0.00330506645288128	0.00459744043828351
cliente_edad_avg6	0.00562914219001856	0.00875079389616551	0.00777290214518141
mcomisiones_otras_avg6	0.00557890928686012	0.00305586193369482	0.00450584058135376
cliente_edad_lag1	0.00544860175735858	0.00727894507384133	0.00688743686152719
mactivos_margen_lag1	0.00541481972802674	0.00272926795510309	0.00392134625618299
mrentabilidad_annual_lag1	0.00527643200763335	0.00428223127744379	0.00518629666140331
mrentabilidad_annual_avg6	0.00527636697915099	0.00847067144023328	0.00706627467743765
mcaja_ahorro_avg6	0.00510458954680435	0.00521648117368142	0.00752427396208638
chomebanking_transacciones_avg6	0.00505019807008965	0.00435215299938115	0.00825271091957533
mrentabilidad_avg6	0.00496893920880438	0.00389297827411349	0.00404784129670502
ccomisiones_mantenimiento_tend6	0.00477138532362041	0.00732093589706446	0.00262586256531942
azar	0.00473514133976224	0.00977905447101227	0.00978809899763585
mactivos_margen	0.00473415862202903	0.00708881806697056	0.00468031649931518
mpayroll	0.00454449492417161	0.00217509793076734	0.00191487319962662
mcuentas_saldo_tend6	0.00438332581836437	0.00270858323645486	0.00457563094853833
mrentabilidad_annual_delta1	0.00424497810527361	0.0071461016193206	0.0067914751066484
mcaja_ahorro	0.00419913789693053	0.00314146240154351	0.00772055936979298
mcomisiones_otras_tend6	0.00409763444781398	0.00233829417979209	0.00356803252231111
mcuenta_corriente_tend6	0.00407357476313347	0.00544849904664412	0.00558759127271458
mactivos_margen_tend6	0.0039156968818468	0.0055834937153216	0.00548726761988677
mtransferencias_recibidas_avg6	0.003882156808619	0.00351493342688254	0.00640762808713327
thomebanking_avg6	0.00387258269719991	0.00365282186874692	0.00577079098657408
ccomisiones_mantenimiento	0.0038330241394655	0.00233018312847985	0.000440551692852594
ctrx_quarter_tend6	0.00376724444482363	0.00346621913389056	0.00554833419117326
mcomisiones_tend6	0.00374930863363607	0.00226092223424315	0.00384283209310035
mcomisiones_mantenimiento_tend6	0.00374043076434878	0.00552981645109362	0.0051732109675562
ctransferencias_recibidas_avg6	0.00371302385004711	0.00268862242386785	0.00570972441528758
cliente_antiguedad	0.00370869114686143	0.00556371758136587	0.00580568617016636
mcuentas_saldo_delta1	0.00369866671440448	0.00259130774914452	0.00369888946078218
Visa_Fvencimiento_avg6	0.00369311961248385	0.0052815431564627	0.0050990587024226
ccomisiones_otras_avg6	0.00367007770814687	0.00356140608865464	0.00659082780099277
mrentabilidad_tend6	0.0036530096975459	0.0042116861761327	0.00572717200708372
vm_Fvencimiento_avg6	0.00360237629316752	0.00344030631554724	0.00414380305158381
mcaja_ahorro_lag1	0.0036008360860029	0.00273592863128952	0.00640326618918424
cliente_antiguedad_lag1	0.00360043685275749	0.00446073848139716	0.00525172513063884
mcuentas_saldo_avg6	0.00356849690062923	0.00338711431328948	0.00602814296556718
Master_Fvencimiento	0.00356752785202391	0.00296496772478709	0.00505107782498321
Master_fechaalta	0.00352549385462303	0.00231437509328772	0.00422231721466645
mrentabilidad	0.00345797139553667	0.00320444835160005	0.00431391707159619
chomebanking_transacciones_tend6	0.00345733322329732	0.00282925256738621	0.00474138307060168
Visa_Fvencimiento_lag1	0.00338580922130953	0.00284601104965912	0.00435753605108655
mpasivos_margen_avg6	0.00333646340299572	0.00410673218510516	0.00741958841130953
ctrx_quarter_normalizado_tend6	0.00332948571564486	0.00305867255166147	0.00487660190702178
vm_Fvencimiento	0.00331221619985476	0.00353517374922529	0.0043880693367298
ccomisiones_otras_tend6	0.00327732010414891	0.00338722751260472	0.00448839298955762
cliente_antiguedad_avg6	0.00326773056952631	0.00418004832021983	0.00443605021416919
mcuenta_corriente_lag1	0.00326502927624807	0.00549474317394962	0.00475010686649975
mactivos_margen_delta1	0.00326081706826436	0.00439054622021584	0.00449711678545569
Visa_fechaalta	0.00323930217437417	0.00260356716379028	0.00399113662336756
cmobile_app_trx_avg6	0.00318952350184727	0.00228238995041904	0.00464978321367193
mcomisiones_mantenimiento	0.00317400607846991	0.00415276543418943	0.00263022446326846
mactivos_margen_avg6	0.00316810849543807	0.0055472156842075	0.00464978321367193
ctrx_quarter_delta1	0.00315256304512538	0.00182038623899396	0.0039954985213166
Master_fechaalta_lag1	0.00312757498671763	0.00197345691606246	0.00366835617513893
vm_Fvencimiento_lag1	0.00305635144683927	0.00340395694750617	0.00418306013312513
vm_msaldopesos	0.00303989098764984	0.00200328116231723	0.0021329680970784
mprestamos_personales_tend6	0.00291949767028918	0.00454233468365702	0.00135655026215007
mcomisiones_lag1	0.00291831506424598	0.00181281284883183	0.00351568974692268
Master_Fvencimiento_lag1	0.00290767487733753	0.00382769430676308	0.00448839298955762
ctrx_quarter_lag1	0.00286716832156996	0.0043757302097146	0.00672604663741287
Master_fechaalta_avg6	0.00285422005587288	0.0027411533136468	0.00413944115363477
chomebanking_transacciones	0.00281277011836353	0.00229480328765571	0.00447530729571051
mcomisiones_mantenimiento_avg6	0.00280692902868027	0.00331130337917822	0.00311003323766237
ctrx_quarter_avg6	0.00279336774499776	0.00452408083131036	0.00622006647532474
mpasivos_margen_lag1	0.00278927622331484	0.00320489004251309	0.0063247520261016
mrentabilidad_delta1	0.0027806218737811	0.00327974170142089	0.00452765007109894
ccomisiones_mantenimiento_avg6	0.00269337964833675	0.00535061025916728	0.00246883423915414
mcaja_ahorro_tend6	0.00267956351234191	0.00250732809614532	0.00403039370490888
ctrx_quarter_normalizado_avg6	0.00262713994796219	0.00404688306638786	0.0060674000471085
mcuenta_corriente_delta1	0.00260109448686051	0.00502979927049893	0.00427902188800391
Visa_msaldopesos	0.00259946845815165	0.00122740209171554	0.00208062532168997
ctransferencias_recibidas_tend6	0.0025536488057629	0.00296319540796096	0.00338919470640065
active_quarter_avg6	0.0025388076255502	0.00707939575465954	0.00553524849732616
cproductos_tend6	0.00253060702230119	0.00401870412590364	0.00137835975189524
mpasivos_margen_delta1	0.00251735518843087	0.00242405825268885	0.00360292770590339
Visa_mlimitecompra_tend6	0.00251388096615397	0.002168330320385	0.00320163309459212
Visa_Fvencimiento	0.00250247643916442	0.00250302395916291	0.00383847019515131
mv_status07_avg6	0.0024941189336373	0.00306768236281997	0.00125186471137321
vm_status01	0.00248107969723482	0.000158918454021357	7.41522651336049e-05
