Feature	Gain	Cover	Frequency
ctrx_quarter	0.0587635045303286	0.00441405131693686	0.00754858112788328
ctrx_quarter_normalizado	0.035249727771862	0.00356595051879604	0.00552810192244281
ctrx_quarter_lag1	0.0200127531626368	0.00296214518587439	0.00520057626811073
mcaja_ahorro	0.0178950678762295	0.00350865271738285	0.00666558966789341
mpasivos_margen	0.0127727661205491	0.00546656143470887	0.00717900826117073
ctrx_quarter_avg6	0.0127616683857781	0.00291609469066346	0.0043441409422559
ccomisiones_mantenimiento_tend6	0.00905733903719802	0.00565775813678942	0.00219973311085194
mcuentas_saldo	0.00861844625377401	0.00707117511109072	0.00547720266535066
mprestamos_personales	0.00814142156503249	0.00930162864053132	0.00187220745651986
mpayroll_sobre_edad_lag1	0.00787173578255616	0.00132239703586138	0.00127690744965953
ctrx_quarter_normalizado_lag1	0.00783080965141436	0.00230818718099722	0.00456544206004785
mpayroll_sobre_edad	0.00736798129630487	0.0024184165116164	0.00151812566805275
cpayroll_trx	0.00671365489806128	0.00137473329866948	0.000584234950970737
mcuenta_corriente	0.00594163738526852	0.00246569460166391	0.00308936360437557
cprestamos_personales_lag1	0.00589575886005489	0.0025670458681992	0.000378424911424228
mcuenta_corriente_avg6	0.00571834126814215	0.00404428583684202	0.00386391751664738
mcomisiones_avg12	0.00564082594232392	0.0032667508233518	0.00393694688551872
vm_msaldototal	0.0055500355223797	0.00121498748989969	0.0022174372002753
vm_msaldopesos	0.00551886247814072	0.00146183057251956	0.00218202902142859
cpayroll_trx_avg6	0.00540930943451455	0.00143924807987714	0.00125035131552449
cdescubierto_preacordado_avg6	0.00530347091062232	0.00159438944166822	0.000402768034381342
mpayroll	0.00482130930768652	0.00153950408352527	0.00113970075662852
mcuentas_saldo_lag1	0.00454404617468136	0.00318458223249395	0.00435077997578966
ctrx_quarter_normalizado_avg6	0.00445038607058228	0.00304278638863914	0.00478453016666187
cpayroll_trx_lag1	0.00440698858555453	0.000937021729036038	0.00073693272224718
