Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0843589953516056	0.00257214423586898	0.00225248934164629
ctrx_quarter	0.0684416630175219	0.00438722310319277	0.00548827461469633
mcuentas_saldo	0.0205323665258044	0.00640539046878516	0.00497868329258198
mpayroll_sobre_edad	0.0181742639067521	0.00366196757274501	0.000793096353431488
mprestamos_personales	0.0165294439805728	0.00864206887236273	0.00160174361575379
cpayroll_trx	0.0134687680816625	0.00172371661145612	0.000650745725892503
mcaja_ahorro	0.0109236898755757	0.00213532923769075	0.00462699350689743
mpasivos_margen	0.0105318533928688	0.0041511597298257	0.00555167447402041
mtarjeta_visa_consumo	0.0082294585353346	0.00118165452596202	0.00165078878994789
mcomisiones_mantenimiento_tend6	0.00782593016822835	0.00441783123306968	0.00371547100114359
mcomisiones_otras_avg12	0.00671885335850312	0.00240837740760133	0.00275968821623898
numero_de_cliente	0.0062493335272454	0.00741241584569434	0.0115028876841586
mcomisiones_avg12	0.005860760825079	0.00260498422963854	0.00364250135173285
mrentabilidad_annual_tend12	0.00509885292666951	0.00536077988051286	0.008093649965788
ccomisiones_mantenimiento_tend6	0.00501235672736075	0.00612391567284331	0.00198692766674163
mcuenta_corriente	0.00473448136232996	0.0034567432815388	0.00404084386408984
ctrx_quarter_tend12	0.00472457467761341	0.00393782235151425	0.00542248230785058
ctrx_quarter_normalizado_lag1	0.00468366042735319	0.000940844216038001	0.00117828040441933
mprestamos_personales_lag1	0.00459690734618695	0.00104957717015388	0.000538300692374313
cdescubierto_preacordado	0.00458774231701861	0.000806187460134839	0.000289486150121297
mcuenta_corriente_avg12	0.00455346943221676	0.00494849250384094	0.0059308774062041
mcuenta_corriente_tend12	0.00452494281726074	0.00554876144074696	0.00629452942949696
azar	0.00437268046458033	0.00712449642673241	0.0111260771994966
ccomisiones_otras_tend12	0.00415633190181693	0.0040796637632852	0.00631127656214861
Master_Fvencimiento_avg12	0.00415149667317822	0.0029931032863561	0.00533755042083152
mrentabilidad_annual_avg12	0.00386057880111656	0.00286528105257364	0.00521553559722667
chomebanking_transacciones_tend12	0.00374050534453637	0.00253007168962305	0.00504208315190606
mcuentas_saldo_tend12	0.00364774131136158	0.00227970455432512	0.00425496791727873
chomebanking_transacciones_avg12	0.00362758145448213	0.00308217183384754	0.00608877894263389
mcuenta_corriente_avg6	0.00360583879479654	0.00454837355455249	0.00485786469273797
