Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0789703227071945	0.0062215140013861	0.00549705392266332
ctrx_quarter	0.0539920876394598	0.00660177934349855	0.00700718208834953
mpayroll_sobre_edad	0.015805785204754	0.0062260036901222	0.000802694805752542
mcuentas_saldo	0.0153470420933881	0.00974074542224084	0.00591089462990928
ctrx_quarter_avg6	0.0132219700418765	0.00708066287185482	0.00513630975898854
ctrx_quarter_lag1	0.0120433503014963	0.00385486760695805	0.00512693978071127
mprestamos_personales_lag1	0.0112602111806892	0.00384189889398036	0.00123996045869167
mpasivos_margen	0.0109567803222064	0.00589933650430691	0.00686975574028294
mcaja_ahorro	0.01083554067392	0.00398214792181716	0.00569694679257835
cpayroll_trx	0.00964834473052597	0.00306277194979616	0.000265482717855899
mprestamos_personales	0.00822836185230641	0.0136672247665636	0.00149451153522409
mpayroll	0.00818566663490515	0.00469776476928021	0.000716803338210928
mcomisiones_avg12	0.0072343434374605	0.00467459407358067	0.00530965435711798
mcuenta_corriente_avg6	0.0070607549802223	0.00614483214478344	0.00553297217272618
mtarjeta_visa_consumo	0.006951456875249	0.00363018202573286	0.00290469326595278
cdescubierto_preacordado_avg12	0.00676554395107124	0.00437106593305318	0.0011743706107508
numero_de_cliente	0.00587275146720274	0.00836559435445801	0.0101492481373264
ccomisiones_mantenimiento_tend6	0.00566124820633195	0.00885277963015944	0.00272197868954607
mcomisiones_mantenimiento	0.0056366024873947	0.00316688364439256	0.00254551076532421
Master_Fvencimiento_avg12	0.00530697126793965	0.00415879993880941	0.00583281147759873
mpasivos_margen_avg6	0.00525427756556912	0.00381715743850188	0.00579376990144345
mcomisiones_mantenimiento_tend6	0.00518781532250646	0.00647014943188978	0.00443512305123973
mcomisiones_otras_avg12	0.00517689357844128	0.00419573821771555	0.00425709346397165
cliente_antiguedad	0.00505024885233858	0.00641332691151437	0.00709775854502977
ctrx_quarter_tend12	0.00500344198914856	0.00504013989879095	0.00676356265314058
mrentabilidad_annual_tend12	0.00490068616023088	0.00617720083063527	0.00743820108910381
mrentabilidad_annual_avg12	0.00487642933061393	0.00431227261244863	0.00609673253240841
azar	0.004853558219372	0.00995808585954933	0.011270522204506
cliente_edad_avg6	0.00484114885980255	0.00730484567850642	0.00701342874053437
mcuentas_saldo_tend6	0.00479693856749142	0.00357007028387807	0.00456161775798283
mcuenta_corriente	0.0047877417089193	0.00499602268386809	0.00527685943314755
mrentabilidad_annual_avg6	0.00474293735247099	0.00518195155761242	0.00502387001966134
mcuenta_corriente_avg12	0.00472108969607855	0.00680044102223351	0.00589840132553959
ccomisiones_otras_tend12	0.00460566701680603	0.00383200407591028	0.00621541892392046
mcomisiones_otras_avg6	0.00459062479667079	0.00418738441149641	0.00389478763725066
mcaja_ahorro_lag1	0.0044146139039173	0.00231727157913965	0.00477712725835997
mcuenta_corriente_tend12	0.00434412410398356	0.0083415407333377	0.00629818706536965
ctransferencias_recibidas_tend12	0.00430381485473363	0.00243403755803306	0.00524562617222332
mrentabilidad_annual_tend6	0.00429870169296787	0.00530581207142453	0.00665736956599822
Visa_fechaalta_avg6	0.00409549793753881	0.00224409444354121	0.00342160373424868
Master_mfinanciacion_limite_avg12	0.00408944585213186	0.00428796665279964	0.00563135694463748
Master_mfinanciacion_limite	0.00407272804220018	0.00350092347366263	0.00600303274963574
Master_mfinanciacion_limite_tend12	0.00401511585067325	0.00281886159715642	0.00510039150892569
cliente_edad_lag1	0.00399882445113717	0.0063689883166623	0.00543458740081488
Master_fechaalta_lag1	0.00399482374739309	0.00367678803532857	0.00490206030205687
Visa_Fvencimiento_lag1	0.00397267297459143	0.00337159141653777	0.00504260997621587
mrentabilidad_annual_delta1	0.00394915737706476	0.00503050848824601	0.00629194041318481
Visa_fechaalta	0.00394045005863739	0.00290368539246784	0.00494266354125836
mpasivos_margen_avg12	0.00389132656468095	0.00463585863932738	0.005731303379595
mcuentas_saldo_tend12	0.00384760942998737	0.00316607560765097	0.00487551203027128
cliente_edad	0.0038434888153262	0.0070118355059591	0.00725392484965089
Master_Fvencimiento_lag1	0.00380961939598203	0.00361766126120567	0.00503323999793861
Visa_Fvencimiento_avg6	0.00376996507215496	0.0050296520246449	0.00536899755287401
mrentabilidad_tend6	0.00376455889411554	0.00341999959711966	0.00515036472640444
chomebanking_transacciones_tend12	0.00375178038994021	0.00276399154398474	0.00516598135686655
thomebanking_tend12	0.00375105135797379	0.00710591315526433	0.00625758382616816
mcomisiones_mantenimiento_avg12	0.00372766025206199	0.00333238347449808	0.00376985459355377
Visa_Fvencimiento	0.00371960344545927	0.00358511218530214	0.00506291159581662
Visa_mfinanciacion_limite_avg6	0.00371727765181087	0.00469457015312996	0.00555952044451177
ctarjeta_visa_transacciones_tend12	0.0037058118553037	0.00224393515376402	0.00337787716895476
