Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.122361663642325	0.00314723869673129	0.0032145945857742
mcaja_ahorro	0.0405671452985532	0.00279604197712297	0.0044057895338022
vm_status01_avg6	0.0333967538696108	0.00364519299625988	0.00110960625295759
mprestamos_personales_lag1	0.0298749152645037	0.00390246704624742	0.000979064340844933
mcomisiones_mantenimiento_tend6	0.0288887048351093	0.00572331706083017	0.00448737822887261
ctrx_quarter	0.0183558858309002	0.00401154124876446	0.00479741527014017
Visa_msaldototal	0.0127225075485259	0.00135241853774571	0.0017459980745068
mpayroll_sobre_edad	0.0118014891539474	0.00176738681155591	0.00096274660183085
cpayroll_trx	0.0100336521779443	0.00108115338914661	0.000522167648450631
mcuentas_saldo	0.00837927887210512	0.00626789963382119	0.00545012483070346
mactivos_margen_avg12	0.00680369368381889	0.00593764590004152	0.00478109753112609
numero_de_cliente	0.00666945342089056	0.0133305608800229	0.0147349183297162
mprestamos_personales	0.00631340065088132	0.00943514029591393	0.00169704485746455
mpasivos_margen	0.0058406111704039	0.00541437389407338	0.00659236656168921
cliente_antiguedad	0.00577554977807918	0.0106432652456897	0.010524941664083
mcuenta_corriente_avg12	0.00560533150429547	0.00858852609141678	0.0075224776854919
mrentabilidad_annual_tend12	0.0054497582207331	0.0100572235491863	0.00952955958422401
ccomisiones_otras_tend12	0.00536148254268931	0.00648338701581882	0.00783251472675946
Master_Fvencimiento_avg12	0.00534902642345319	0.00546764637100887	0.00701662777605535
mcuenta_corriente_tend12	0.00478367155226099	0.00638026063010412	0.00716348742718209
azar	0.00471249279639056	0.0134918729098361	0.014490152244505
ctrx_quarter_tend12	0.00467788152122958	0.00889941655580371	0.00824045820211152
mcomisiones_otras_avg12	0.00466299455365095	0.00295637610224963	0.00287192206647847
mcaja_ahorro_avg12	0.00463345177119188	0.00390701925246069	0.00579279734999918
Visa_msaldopesos	0.00454138598041216	0.00203194912023074	0.00200708189873211
Visa_mfinanciacion_limite_avg6	0.00445036302529432	0.00486008352065775	0.00667395525675962
mcomisiones_avg12	0.00443337056296704	0.0033520271331288	0.00347567840999951
mrentabilidad_annual	0.0043359109097966	0.00383977396139843	0.00355726710506992
mcuenta_corriente_tend6	0.00426346782444835	0.00566773317281742	0.00595597474014001
chomebanking_transacciones_tend12	0.00416354820673543	0.00395537667073475	0.0058743860450696
mrentabilidad_tend12	0.00409733087618318	0.00850319712964735	0.0069676745590131
cmobile_app_trx_tend12	0.00403237407237576	0.00380084755427922	0.00492795718225283
mrentabilidad_annual_avg12	0.00400894062537208	0.00579146018314556	0.00615178760830899
ctransferencias_recibidas_avg12	0.00394071518678821	0.00327602325860234	0.00572752639394286
mactivos_margen_tend12	0.00393551791658025	0.00510542946631764	0.00598861021816817
mtarjeta_visa_consumo	0.00388633509350281	0.00192599841211544	0.00186022224760537
cliente_edad_avg6	0.00385479882863215	0.00671006639400643	0.00695135681999902
cliente_edad_avg12	0.00384030364061774	0.00664646885765981	0.00664131977873146
mcuenta_corriente_avg6	0.0038302206762782	0.00617449681101798	0.00582543282802735
mcuentas_saldo_avg12	0.00382155614614907	0.00430772815013249	0.00584175056704143
cliente_edad_lag1	0.00381790633606711	0.00617251199866904	0.00590702152309776
mrentabilidad_avg6	0.00381381958385454	0.00471698630544263	0.00420997666563321
ctransferencias_recibidas_avg6	0.00381012093374964	0.0030531398025071	0.00438947179478812
ccomisiones_otras_avg6	0.00377959496522726	0.0034377725398018	0.00496059266028099
mrentabilidad_annual_delta1	0.00377546259741846	0.00786815332915616	0.00704926325408351
cmobile_app_trx_avg12	0.00377215138192271	0.00407947756725188	0.0058743860450696
ctarjeta_debito_avg12	0.00376707858644609	0.00388657972046323	0.00507481683337957
mcuentas_saldo_tend12	0.00376223725712949	0.00566274466096709	0.00507481683337957
Master_Fvencimiento_lag1	0.00370906523548044	0.00401873114953356	0.00494427492126691
ctransferencias_recibidas_tend12	0.00370132347806776	0.00389681934719544	0.00515640552844998
thomebanking_avg12	0.00369012286922492	0.00671140242239506	0.00765301959760456
vm_Fvencimiento_avg6	0.00368567897625366	0.00542527207750777	0.00558066674281612
ctrx_quarter_avg12	0.00368012819184985	0.00600122357565467	0.00660868430070329
chomebanking_transacciones_avg12	0.00364768380732733	0.00582456203610991	0.0082567759411256
vm_status01	0.00364596507226621	0.00183212208420611	0.00029371930225348
Master_mfinanciacion_limite_avg12	0.00360033638999779	0.00495818734755045	0.00615178760830899
mcaja_ahorro_dolares_avg12	0.00359336354866524	0.00361407753189316	0.00425892988267546
ccomisiones_mantenimiento_avg12	0.00357354524771148	0.00638888491718004	0.00434051857774587
vm_Fvencimiento	0.00357204267567745	0.00341895149995802	0.00500954587732324
