Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0900393268094275	0.00547351943698142	0.00606165945621796
ctrx_quarter	0.0567903121719925	0.00635270271266036	0.011007845040523
mcuentas_saldo	0.0173262933439618	0.00699313115460624	0.0075199547968089
mpayroll_sobre_edad	0.0164703660277821	0.00812022860644335	0.000890334270754262
ctrx_quarter_lag1	0.0145706038512348	0.004550635881692	0.00648439609379662
mprestamos_personales	0.0125383117913136	0.0161467371195457	0.00251346768818979
mpasivos_margen	0.0122993352047082	0.00883103588583933	0.0115259373757194
cpayroll_trx	0.0115452855527028	0.00241049288816038	0.00034720324034101
mcaja_ahorro	0.0110038690966525	0.00394046507214639	0.00870282449001394
mtarjeta_visa_consumo	0.00893564379646328	0.00318536721000977	0.00400765182525829
mcomisiones_mantenimiento_tend6	0.00857209976231228	0.0059162053592988	0.00630057033974588
mpayroll	0.00720718904202847	0.00545277621678377	0.000816052808277459
numero_de_cliente	0.00688286078069157	0.00820842005607184	0.0102013903987454
mcomisiones_avg12	0.00687677831614785	0.00385218276281054	0.00665111207278248
mprestamos_personales_lag1	0.0067794760458495	0.00346688351970145	0.00153904513266544
mcomisiones_otras_avg12	0.00614249529281298	0.00397202491703139	0.00446147817606459
azar	0.00556661986886858	0.00846126399378415	0.0111029920823473
cliente_antiguedad	0.00544394031754102	0.00604909375563481	0.00742084329490867
mrentabilidad_annual_tend12	0.00540630794570558	0.00788738979254061	0.0080142603715492
ccomisiones_otras_tend12	0.00528254481617992	0.00395259545801022	0.00658350759569685
ctrx_quarter_tend12	0.00519507941422213	0.00557130532974659	0.00668011522807539
ccomisiones_mantenimiento_tend6	0.00495534821129064	0.00672166055693128	0.00319994524871979
vm_status01	0.00491874964302139	0.00811939872045325	0.00136502620090799
mcuenta_corriente_tend12	0.00476756039961101	0.00718793499712956	0.00621272625069326
mcuenta_corriente_avg12	0.00464110653513727	0.00802411415433654	0.00588576262231924
cliente_edad	0.00459211658885535	0.00549782352380231	0.00655554771937131
thomebanking_tend12	0.00454173995756759	0.00491123988229052	0.00601784173958839
Master_mfinanciacion_limite	0.00432938339889341	0.00268728713276996	0.00588826649184093
Master_Fvencimiento_avg12	0.00425038719044134	0.00377339992736953	0.00530048312162421
mrentabilidad_annual_avg12	0.00418708642790749	0.00409449657338092	0.00609128857889129
cmobile_app_trx_tend12	0.0041647074945764	0.00357796627619125	0.00425741281004686
mrentabilidad_annual_tend6	0.00413928891187713	0.00508226820811625	0.00676149098753031
mcaja_ahorro_lag1	0.00412313635245692	0.00247639854233493	0.00579937912382094
cliente_edad_avg6	0.0040937719733598	0.0054010709239852	0.00567919338677982
mrentabilidad_annual_delta1	0.00409124183017582	0.00580688850276696	0.00644245627930831
ctransferencias_recibidas_tend12	0.00405573499767826	0.00322395879833535	0.00476465504398256
