fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221115 195547	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	587	1	1	1	0.1	50	0.5	FALSE	668111	0.0816878150963748	0.582068943913328	0.0524671801911609	8.85590350454731	0.018415800712325	16754	46172000	1
20221115 200107	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	811	1	1	1	0.1	50	0.5	FALSE	668111	0.176454674993802	0.688854673094465	0.379701839754853	3.45470284640032	0.0234812937272399	16097	46366000	2
20221115 200903	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	309	1	1	1	0.1	50	0.5	FALSE	668111	0.168219962119329	0.400252228617319	0.62082058018641	4.99773760382959	0.0211276373347921	16339	46522000	3
20221115 202003	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1766	1	1	1	0.1	50	0.5	FALSE	668111	0.034507561172868	0.789413660761784	0.313994053476199	3.87292197617353	0.0204984499926661	16934	45252000	4
20221115 203043	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	298	1	1	1	0.1	50	0.5	FALSE	668111	0.0633295620451827	0.490305143524893	0.712802000125521	7.80165481370932	0.0148123656664784	17336	45328000	5
20221115 203355	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	51	1	1	1	0.1	50	0.5	FALSE	668111	0.211901274263291	0.638360687423847	0.768539891099499	6.91683897285839	0.0184473302995155	17821	44038000	6
20221115 204443	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2406	1	1	1	0.1	50	0.5	FALSE	668111	0.137403517285202	0.78361304278078	0.483340665732248	1.44101640110603	0.0137698874532672	20555	37210000	7
20221115 205116	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	404	1	1	1	0.1	50	0.5	FALSE	668111	0.197551555589889	0.636078901297878	0.164954235148616	10.3046425204084	0.000333340624561855	16470	43860000	8
20221115 205818	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	217	1	1	1	0.1	50	0.5	FALSE	668111	0.227927618829926	0.337774071740569	0.440722670690593	9.47516932725557	0.000797828436681471	15903	45154000	9
20221115 210130	1223	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	318	1	1	1	0.1	50	0.5	FALSE	668111	0.294961959674256	0.864151331290486	0.175341783369367	6.24583169152902	0.0152209542232647	19131	42458000	10
