fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221117 090722	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	982	1	1	1	0.1	50	0.5	FALSE	668111	0.0745385313516876	0.352681044017557	0.306678770768471	5.85976345785336	0.024276518017429	17178	45004000	42
20221117 091411	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	103	1	1	1	0.1	50	0.5	FALSE	668111	0.180276850263209	0.301036628629055	0.998227628117413	6.25601148176812	0.0202172163392129	17813	44614000	43
20221117 103147	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3177	1	1	1	0.1	50	0.5	FALSE	668111	0.0125020245306128	0.899985221316918	0.306015542099509	10.2534097761552	0.00667712172880734	16628	45864000	44
20221117 105202	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	725	1	1	1	0.1	50	0.5	FALSE	668111	0.0654452298957136	0.309748882688117	0.760607568690683	6.12108655425656	0.0212733451928799	17671	45458000	45
20221117 110604	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	354	1	1	1	0.1	50	0.5	FALSE	668111	0.0570839412441728	0.374043839961261	0.765179780592109	6.30597145487464	0.0198782485558904	18540	44200000	46
20221117 111625	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	267	1	1	1	0.1	50	0.5	FALSE	668111	0.223649435778302	0.350828789676496	0.826750865959928	5.48872699748389	0.0207083954516843	17620	44440000	47
20221117 120139	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1674	1	1	1	0.1	50	0.5	FALSE	668111	0.0781634011844572	0.349149803545715	0.894823580406843	7.71689578826575	0.00527224837851336	16781	45078000	48
20221117 140456	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4006	1	1	1	0.1	50	0.5	FALSE	668111	0.0108689149239412	0.387252803755147	0.640746598274215	9.71795304789191	0.00349015047627079	17511	45698000	49
20221117 181250	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9747	1	1	1	0.1	50	0.5	FALSE	668111	0.00982007246352637	0.300103112900898	0.453078116892088	8.28767760257794	0.012636262788107	15509	46742000	50
20221117 200944	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1463	1	1	1	0.1	50	0.5	FALSE	668111	0.0189610277823191	0.636616695809001	0.786729829409313	11.9772712696473	0.000166514606304827	16283	45994000	51
20221117 203735	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	622	1	1	1	0.1	50	0.5	FALSE	668111	0.100169297280692	0.411301207489037	0.483485627864719	8.69984709651439	0.00841449218410758	18687	42946000	52
20221117 215206	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2550	1	1	1	0.1	50	0.5	FALSE	668111	0.0218757372663283	0.355210335646962	0.164788245911627	11.4056071762135	0.00204766720825952	19026	43388000	53
20221117 233250	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3180	1	1	1	0.1	50	0.5	FALSE	668111	0.0113246476100502	0.649549546874897	0.510456741329309	10.7258826213729	0.00192043736030262	15787	46746000	54
20221117 234700	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	225	1	1	1	0.1	50	0.5	FALSE	668111	0.085090388963214	0.646479235656481	0.406583626164101	11.6694899546338	0.00291870195120113	16397	44486000	55
20221118 050850	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9712	1	1	1	0.1	50	0.5	FALSE	668111	0.00537560175181922	0.632044899436017	0.69898669445325	9.57863296865594	0.00241483909525698	16565	46230000	56
20221118 094044	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9983	1	1	1	0.1	50	0.5	FALSE	668111	0.00509306831280415	0.666658057558266	0.318263118092577	9.88824035901912	0.00713095183507115	16260	46280000	57
20221118 122815	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2601	1	1	1	0.1	50	0.5	FALSE	668111	0.00520723140429888	0.660800666225215	0.812102408871533	10.7348671426302	0.00984493133629563	17070	45700000	58
20221118 125831	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	843	1	1	1	0.1	50	0.5	FALSE	668111	0.0503854674565013	0.347324675015964	0.721836116683386	5.58348763532774	0.0224847856539805	17596	46008000	59
20221118 161610	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8797	1	1	1	0.1	50	0.5	FALSE	668111	0.00509743696814228	0.639212062367061	0.169990685127738	10.0799010756559	0.013914635539432	16905	45870000	60
20221118 164224	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	704	1	1	1	0.1	50	0.5	FALSE	668111	0.086215707329054	0.356327940911849	0.925985443455339	5.63774884368066	0.0203390946313299	18656	45168000	61
20221118 180913	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3274	1	1	1	0.1	50	0.5	FALSE	668111	0.0272545207524261	0.61252720488739	0.398531311094506	9.29318820924583	0.00373664464416687	16403	45194000	62
20221118 182407	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	397	1	1	1	0.1	50	0.5	FALSE	668111	0.0681739140389197	0.301262230449805	0.698775113669649	5.83846116781328	0.0211517990344782	17932	45176000	63
20221118 184617	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	190	1	1	1	0.1	50	0.5	FALSE	668111	0.0621032612659279	0.397547013813031	0.787373383674466	11.2434736843159	0.00781674469101124	18362	43436000	64
20221118 194802	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	845	1	1	1	0.1	50	0.5	FALSE	668111	0.0224994585026393	0.803328942946857	0.471179724906199	11.7897788590551	0.00178596384450157	16409	45502000	65
20221118 200142	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	232	1	1	1	0.1	50	0.5	FALSE	668111	0.185547254170487	0.461624782659346	0.341996654241916	7.57805662734015	0.0192268095429969	18413	44534000	66
20221118 202311	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	719	1	1	1	0.1	50	0.5	FALSE	668111	0.140516938761836	0.615756707408745	0.845957521901792	6.00536117992341	0.0204134277618483	17520	43920000	67
20221118 204552	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	306	1	1	1	0.1	50	0.5	FALSE	668111	0.133537495414914	0.75916487436695	0.989944546638301	10.024287475965	0.00110891027624684	17668	43944000	68
20221118 210014	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	554	1	1	1	0.1	50	0.5	FALSE	668111	0.233215398651466	0.791111992199812	0.735522606527526	5.36615401249379	0.0232023573857207	16643	45034000	69
20221118 212848	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	372	1	1	1	0.1	50	0.5	FALSE	668111	0.0910818052222789	0.729192409486184	0.594077887729742	11.084523726115	0.000802884728013372	15798	45604000	70
20221118 214155	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	140	1	1	1	0.1	50	0.5	FALSE	668111	0.212723044474152	0.704883426622069	0.472582869189524	10.4005510598498	0.00407873867774938	17420	40920000	71
20221118 221745	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	809	1	1	1	0.1	50	0.5	FALSE	668111	0.110426640969672	0.519712100231415	0.717062978555355	7.10777570058033	0.0174285303818148	16351	44658000	72
20221118 223151	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	170	1	1	1	0.1	50	0.5	FALSE	668111	0.0865983823506755	0.686977696918929	0.244292858412489	11.4999159734945	0.00999269255868159	16902	44756000	73
20221118 224835	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	357	1	1	1	0.1	50	0.5	FALSE	668111	0.1878254814585	0.300354926175345	0.499518966530799	8.39820743016689	0.0118747003021354	17174	44052000	74
20221118 231212	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	273	1	1	1	0.1	50	0.5	FALSE	668111	0.0640634421282879	0.421821656061849	0.737878959507728	10.4235140065853	0.00925599839478587	16441	46238000	75
20221118 233247	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1185	1	1	1	0.1	50	0.5	FALSE	668111	0.0431022743253619	0.866335714837583	0.494887147562066	4.66379504694557	0.0222649389865138	17914	43932000	76
20221118 235638	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	549	1	1	1	0.1	50	0.5	FALSE	668111	0.167946069452504	0.45639329683464	0.915316398719617	5.93995447251434	0.0158243326985813	20485	42230000	77
20221119 002000	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	799	1	1	1	0.1	50	0.5	FALSE	668111	0.250665563410064	0.519253685674025	0.292446362129832	2.92625900245714	0.0224762391161596	16806	41428000	78
20221119 003606	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	138	1	1	1	0.1	50	0.5	FALSE	668111	0.258974661318839	0.610508633574844	0.931969630398892	10.1853326654832	0.00215248370641258	15830	43060000	79
20221119 005030	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	543	1	1	1	0.1	50	0.5	FALSE	668111	0.217120380654099	0.305536347081838	0.0532481738924398	3.69237634799164	0.0197649432867897	18541	39638000	80
20221119 011623	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	576	1	1	1	0.1	50	0.5	FALSE	668111	0.0860407541630906	0.362843394903	0.266547086551948	10.2355734030355	0.00637543199986708	16882	44476000	81
20221119 013243	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1583	1	1	1	0.1	50	0.5	FALSE	668111	0.238719882791258	0.873156817631191	0.708497383850405	2.02819445578288	0.0205179805822428	18168	41504000	82
