Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.181865711375373	0.0035901382024122	0.0035865602522416
ctrx_quarter	0.0496839534871144	0.00475264724416572	0.00613853581633659
mcuentas_saldo	0.025784491925181	0.0108934394000013	0.00709429500443394
mprestamos_personales	0.0233925045588618	0.0177416643641664	0.0030446349394029
cpayroll_trx	0.0217938395026958	0.00502180204077446	0.000699576312937235
mtarjeta_visa_consumo	0.0162997240638625	0.0033117399213741	0.00154695043846684
mcaja_ahorro	0.015970443140651	0.00607181602202591	0.00633559956645975
mcomisiones_mantenimiento_tend6	0.0152670825293304	0.00936515297439981	0.00611882944132427
mpayroll_sobre_edad	0.014037209937069	0.00115498230443231	0.000472953000295596
mpayroll	0.0135467809375445	0.00146769277767152	0.000670016750418761
mpasivos_margen	0.0125065209597816	0.0108874474100948	0.00867080500541925
mcomisiones_avg6	0.00848168739790745	0.00278711530510427	0.00441422800275889
numero_de_cliente	0.00672809999083714	0.0107579021283139	0.0157059808848162
mcomisiones_otras_avg6	0.00669794418059306	0.00271707692308392	0.00333037737708149
mcaja_ahorro_lag1	0.00642490457668447	0.00212583866902476	0.00466055769041285
mrentabilidad_annual_avg6	0.00535225436014758	0.00785131977445184	0.00837520938023451
mpasivos_margen_avg6	0.00516118580607864	0.00627418918112833	0.0078332840673958
mactivos_margen	0.00508257996608565	0.0040651521522512	0.00482806187801754
ccomisiones_mantenimiento_tend6	0.00504291820559483	0.00656880993483967	0.00227608631392255
mrentabilidad_annual_tend6	0.00496631362425773	0.00854721310221953	0.0101684895063553
mrentabilidad_annual	0.00444336409283365	0.00561661553881113	0.00626662725391664
mcuenta_corriente_tend6	0.00430573121747051	0.00896498114848926	0.00790225637993891
mpasivos_margen_lag1	0.00429242901050033	0.00390348392458133	0.00667060794166913
cliente_edad_lag1	0.00421855088527198	0.00617392835001769	0.00909449206818406
mcuentas_saldo_tend6	0.0038994025769413	0.00340665101149637	0.00632574637895359
cliente_edad	0.0038324451858501	0.0073147741782629	0.00934082175583801
mrentabilidad_annual_lag1	0.00383009602210383	0.00291538833902834	0.00540939994088087
ctrx_quarter_tend6	0.00378767582839513	0.00488623676913416	0.00650310375406444
cliente_edad_avg6	0.00374437479790131	0.00681737776612715	0.0085427135678392
mactivos_margen_delta1	0.00373186556296047	0.00577402952364727	0.00541925312838703
ccomisiones_otras_avg6	0.00371250716704236	0.00551933145268617	0.00691693762932309
mprestamos_personales_lag1	0.00369839425757229	0.00320672784826694	0.0014385653758991
mcaja_ahorro_avg6	0.00368451658393747	0.00530371781588734	0.00708444181692778
mactivos_margen_avg6	0.00368407237817655	0.00703700939615767	0.00631589319144743
vm_status01_avg6	0.0036395295250261	0.0032615395059367	0.000610897625381811
mcuenta_corriente_lag1	0.00361208664438886	0.00572006136455663	0.00643413144152133
mcuenta_corriente_avg6	0.00360186037934025	0.00697445575152929	0.00735047787959405
mrentabilidad_annual_delta1	0.00359995149847428	0.00523685392851956	0.00822741156764213
ccomisiones_otras_tend6	0.0035822978607156	0.00426054807310677	0.00604985712878116
vm_status01	0.00348581901432197	0.00204124906151596	0.000305448812690906
Master_Fvencimiento	0.00348208723638051	0.00390263867600515	0.00550793181594246
ctransferencias_recibidas_avg6	0.00337475004634096	0.00390398267374119	0.0063947186914967
mactivos_margen_tend6	0.00325504735027111	0.00377363414331329	0.00642427825401517
mcuentas_saldo_delta1	0.00323269466353091	0.00499698008258705	0.00529116169080698
mtransferencias_recibidas_avg6	0.00312375105127323	0.0038867382027895	0.00586264656616415
ccomisiones_mantenimiento_avg6	0.00307508273205091	0.00350089710273883	0.00260124150162578
chomebanking_transacciones_avg6	0.00304430169430302	0.00420524466626536	0.00768548625480343
Visa_fechaalta	0.00304385831470085	0.00262987806997039	0.00402010050251256
mactivos_margen_lag1	0.00302280688795663	0.0036911935321845	0.00440437481525273
mcomisiones_mantenimiento	0.00299118514465408	0.00476939646595165	0.00299536900187211
mrentabilidad_tend6	0.0029760899430314	0.00467041663268318	0.00641442506650902
Master_fechaalta	0.00294875271061814	0.00216000211147644	0.00427628337767268
mcomisiones_tend6	0.00292737087616418	0.00297688148544314	0.00492659375307912
mprestamos_personales_tend6	0.00290874902320814	0.00887872029379567	0.00259138831411962
mpasivos_margen_tend6	0.0028912611990235	0.00328117622285865	0.00579367425362105
vm_Fvencimiento_avg6	0.0028334373858098	0.00420545816590572	0.00559661050349788
vm_Fvencimiento_lag1	0.00277850203808389	0.00434439743186253	0.00475908956547443
mcaja_ahorro_tend6	0.00275318579538044	0.00207854849868505	0.00468026406542517
Master_Fvencimiento_avg6	0.00274295687850755	0.00363128063310777	0.00568528919105331
chomebanking_transacciones_tend6	0.00272824896003697	0.00324706878031264	0.00543895950339935
vm_Fvencimiento	0.00271466004245981	0.00279718303814517	0.00434525569021579
Master_Fvencimiento_lag1	0.00266313379671094	0.00423624061405269	0.00501527244063455
mcuentas_saldo_avg6	0.00263335366715075	0.00567722493671459	0.00633559956645975
mcuenta_corriente	0.00256236242482063	0.00489767999985804	0.00579367425362105
cliente_antiguedad	0.00253023507880449	0.00429510176490108	0.00622721450389201
cliente_antiguedad_lag1	0.00252428766512214	0.0046974645871209	0.00594147206621342
cliente_antiguedad_avg6	0.0025238050924852	0.00421463865044119	0.00509409794068381
Visa_Fvencimiento_lag1	0.00251450107198311	0.00249721079344842	0.00476894275298059
mrentabilidad	0.00251050538510366	0.00315561743436243	0.00518277662823924
ctrx_quarter_normalizado_tend6	0.00250505544090197	0.00241633117969013	0.00438466844024042
cproductos_tend6	0.0024782875913052	0.00509746666331741	0.00164548231352843
Visa_mpagominimo_avg6	0.00247481802440733	0.00157368659912492	0.00209872893881171
Visa_fechaalta_lag1	0.00240771364352588	0.00200391462440582	0.0034683220021677
mautoservicio	0.00238774117176506	0.000948389902437209	0.00110355700068972
Visa_mpagospesos_tend6	0.00238421819974929	0.00298673046885253	0.0033500837520938
mrentabilidad_lag1	0.00237179722539932	0.00252086900359616	0.00422701744014189
chomebanking_transacciones	0.00235930359565278	0.0023816392381287	0.00456202581535127
cdescubierto_preacordado	0.00234570779091665	0.00234020280792837	0.000670016750418761
mcuentas_saldo_lag1	0.00233721285470541	0.00376188291310823	0.00535028081584393
mrentabilidad_delta1	0.00233210266070535	0.0038058113391108	0.00568528919105331
mcomisiones_mantenimiento_delta1	0.00232096317457843	0.00629489689624618	0.00302492856439058
mrentabilidad_avg6	0.0022942394069088	0.00379081036437994	0.00506453837816534
ccallcenter_transacciones_avg6	0.0022897642754132	0.00181779893791769	0.00163562912602227
Visa_Fvencimiento	0.00226995974335067	0.00293882429955047	0.00506453837816534
Visa_Fvencimiento_avg6	0.00222888268992001	0.00339988727288989	0.00534042762833777
mcomisiones_delta1	0.0022127135532092	0.0020549672884076	0.00344861562715538
ctarjeta_visa_transacciones	0.00219908632295914	0.000910015967078104	0.00149768450093605
ctransferencias_recibidas_tend6	0.00216932931142623	0.00196539368929433	0.00357670706473544
