Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0715636401840885	0.00530908630412857	0.00621448154589532
ctrx_quarter	0.0418226855668229	0.00469314917716216	0.00698285750481612
ctrx_quarter_normalizado_lag1	0.0412952830204845	0.00315398466717404	0.00467772962805371
ctrx_quarter_lag1	0.0330536528120834	0.00369585482610633	0.00583029356643492
mcaja_ahorro	0.0233945540802565	0.00828177419607529	0.00675771508674524
cpayroll_trx	0.0156571717726976	0.00614818120922215	0.000405531756097091
mpasivos_margen	0.0155871548546852	0.00855720367706513	0.00653670372221694
mpayroll_sobre_edad	0.0153709491025107	0.00334886279363058	0.000806243949727833
mcuentas_saldo	0.0118921218841531	0.0102100376670062	0.00517276754424014
mcaja_ahorro_lag1	0.0114032623460112	0.00339914205226208	0.00564026510347601
ctrx_quarter_avg6	0.0112824370186285	0.00413081801104446	0.00588606278925981
mpayroll	0.0096753640508728	0.00329931147467779	0.000934995118471731
ccomisiones_mantenimiento_tend6	0.00843781765714061	0.00699539076375631	0.00193608709362482
mtarjeta_visa_consumo	0.00829452121169491	0.00333082795394928	0.0019863482450596
mprestamos_personales	0.00799641041873609	0.0161213603611875	0.00189959612066532
vm_msaldototal	0.0076221298576746	0.00127478021692429	0.00206483826236872
mpasivos_margen_avg6	0.00703737287192772	0.00459519925946035	0.00721557352104841
mcomisiones_avg6	0.00701713578416304	0.00369462475113328	0.00523955290984527
mcomisiones_mantenimiento_tend6	0.00686826079950583	0.0100462628648683	0.00394584464209241
mprestamos_personales_lag1	0.00629818131407864	0.00740629706258016	0.00176602538945507
cpayroll_trx_avg6	0.00587059554311197	0.00278256283599676	0.00114636735806733
mcaja_ahorro_avg6	0.00557976463310175	0.00432941989772478	0.00644995159782266
mpasivos_margen_lag1	0.00502190790831291	0.00284349469592163	0.00624202190284588
ctarjeta_visa_transacciones	0.00488400151990939	0.00207501038680047	0.00184864646030677
ctrx_quarter_normalizado_avg6	0.00487739601023453	0.00404608055622118	0.00539722145338726
mrentabilidad_annual_avg6	0.00472810728076856	0.00664450014033541	0.00709921551293226
mcomisiones_otras_avg6	0.00469771198124012	0.00355676424384766	0.00403879334680057
mactivos_margen	0.00459169925955787	0.00429275418421494	0.00409180853393041
cpayroll_trx_lag1	0.00455198839837095	0.000885452768772806	0.000406220265020855
mrentabilidad_annual	0.0044288922225784	0.00465720335485792	0.00579724513809424
numero_de_cliente	0.00437045951107904	0.00554252690092364	0.00873786675149097
cprestamos_personales	0.0041875118503536	0.00580472379785218	0.000859947645781437
cliente_edad_lag1	0.00408196301750219	0.00477814328885005	0.00662620988230628
vm_msaldopesos	0.00406448683111126	0.000921342698902696	0.00173022292541934
mrentabilidad_annual_lag1	0.00399937960171634	0.00323093254144275	0.00579036004885659
mpayroll_sobre_edad_lag1	0.0038192316498335	0.00103794629444019	0.000841357904839805
cliente_edad	0.00381214311061903	0.00543982883122659	0.00778497040100137
