Feature	Gain	Cover	Frequency
azar_under	0.645144202213137	0.0714698841856187	0.01936649539834
ctrx_quarter	0.0572360683046646	0.0123760516311717	0.0117441138275648
ctrx_quarter_normalizado	0.0543309369416229	0.0220791947641144	0.0138332109988143
ctrx_quarter_lag1	0.0136406471605735	0.00411561084926152	0.00558974648523517
cpayroll_trx	0.0133371287341576	0.0181230602660795	0.00784822991361301
mpasivos_margen	0.0132335551929769	0.00727486125492125	0.013663824741686
mpayroll_sobre_edad	0.00940137338931105	0.00974563739707248	0.00479927728530292
mprestamos_personales	0.00778228508016494	0.0201511396123698	0.00598498108520129
mtarjeta_visa_consumo	0.00736015113150687	0.00495341534413197	0.00485573937101237
mcaja_ahorro	0.00733826741622657	0.00570967141146966	0.0102760995991192
mpayroll	0.00673697581940606	0.00970769675632778	0.00598498108520129
ctrx_quarter_normalizado_lag1	0.0057615451340241	0.00491191018672114	0.00688837445655243
mcaja_ahorro_lag1	0.0054733669112935	0.00342640875250707	0.00688837445655243
mcuentas_saldo	0.00537601421377762	0.010170692012715	0.0106148721133759
ccomisiones_mantenimiento_tend6	0.0044225633977017	0.0125503023752116	0.00756591948506578
mcomisiones_mantenimiento_tend6	0.00333217232237549	0.0165339203542779	0.0123087346846593
mcomisiones_otras_avg6	0.00319034098130883	0.00571293110908406	0.00846931285641692
mcomisiones_avg6	0.00318344010370592	0.00443470040924819	0.00570267065665406
cpayroll_trx_avg6	0.00271209189800657	0.00563825666220762	0.00638021568516741
mprestamos_personales_lag1	0.00267157190956253	0.00251768717213251	0.00141155214273615
mrentabilidad_annual_avg6	0.00239758370733458	0.00684236034530076	0.00999378917057196
cpayroll_trx_lag1	0.0020775301075233	0.00183538393922227	0.00163740048557394
mpasivos_margen_avg6	0.00169382006169707	0.00441482496291612	0.00863869911354525
cdescubierto_preacordado	0.00138037116895404	0.00487166785109604	0.00208909717124951
vm_msaldopesos	0.0012839038683352	0.00137355197186916	0.00186324882841172
mpasivos_margen_lag1	0.00122061268385368	0.00248332348964788	0.00609790525662018
mcuentas_saldo_lag1	0.00121618777548764	0.00234270237404959	0.00564620857094461
mcuenta_debitos_automaticos	0.00119517376127003	0.0133325613739008	0.00457342894246513
mactivos_margen_avg6	0.00118837690234293	0.00478384886021345	0.00536389814239738
ccomisiones_otras_avg6	0.00108646654156716	0.00925917107370216	0.00829992659928858
ctarjeta_visa_transacciones	0.00107638138646044	0.00201998608942705	0.00225848342837784
mactivos_margen_delta1	0.00105074391201274	0.0055543754358096	0.00485573937101237
mrentabilidad_annual	0.00105059518109511	0.0046522541210245	0.00423465642820846
vmr_msaldopesos	0.00097714681726093	0.000843154380268125	0.00175032465699283
cdescubierto_preacordado_avg6	0.000973733898134266	0.00322061856780868	0.00169386257128338
ctrx_quarter_tend6	0.000971773091269958	0.00561074207719142	0.0064931398565863
ccajas_consultas_tend6	0.000913477681359211	0.00971452097060831	0.00327480097114787
ccaja_seguridad	0.000911963745169301	0.00585045426778927	0.00152447631415505
mrentabilidad	0.000907461508600328	0.00294451471491266	0.0035571113996951
mcuentas_saldo_tend6	0.000896809777438855	0.0023968668533026	0.00468635311388403
vm_status01_avg6	0.000896061022735314	0.00360300473700626	0.00124216588560781
chomebanking_transacciones_tend6	0.000893217055537686	0.0045717943329622	0.00558974648523517
