fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221029 002209	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1020	1	1	1	0.1	50	0.5	FALSE	102191	0.0258952269305479	0.204628291219449	0.665465662779606	11.9535747972243	4.8144769198158e-05	15457	16766000	34
20221029 002304	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	115	1	1	1	0.1	50	0.5	FALSE	102191	0.178523826850795	0.426277263542722	0.752836159795901	11.9802702900491	2.82453430361317e-05	14807	16786000	35
20221029 002719	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1188	1	1	1	0.1	50	0.5	FALSE	102191	0.0208678531317287	0.273466182327916	0.938573216906164	11.1365993941514	4.42281990409805e-05	14949	16982000	36
20221029 003038	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	710	1	1	1	0.1	50	0.5	FALSE	102191	0.0292063571832075	0.282427688461451	0.668344250223651	11.9677677848922	9.1659646206728e-05	13770	18300000	37
20221029 003221	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	735	1	1	1	0.1	50	0.5	FALSE	102191	0.0460144714908722	0.20026638988654	0.928653726804101	9.56135780582263	5.37251027662216e-05	16721	15758000	38
20221029 003305	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	228	1	1	1	0.1	50	0.5	FALSE	102191	0.272845365072664	0.286771071959086	0.665540080731455	11.996895008171	2.99164832428541e-06	16784	14992000	39
20221029 004038	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2060	1	1	1	0.1	50	0.5	FALSE	102191	0.010751330226259	0.308626127133054	0.666279582308656	11.2693923806026	2.72908546313593e-05	17432	15296000	40
20221029 004101	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	27	1	1	1	0.1	50	0.5	FALSE	102191	0.247546140337707	0.250623602335667	0.311292837603425	6.66004738632683	0.03482105975605	17770	13980000	41
20221029 004139	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	169	1	1	1	0.1	50	0.5	FALSE	102191	0.144368548462614	0.345482512778137	0.503117737740628	7.90991143833916	0.000584548051519302	17521	13358000	42
20221029 004211	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	100	1	1	1	0.1	50	0.5	FALSE	102191	0.219522576194291	0.775353392738803	0.923170102137665	8.78575634334446	1.16460560356101e-05	18461	11478000	43
20221029 004235	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	40	1	1	1	0.1	50	0.5	FALSE	102191	0.183062403051939	0.493556200391473	0.662214018064644	5.53120893937722	0.0206203790461263	19273	13134000	44
20221029 004343	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	834	1	1	1	0.1	50	0.5	FALSE	102191	0.200584518807402	0.571766040097829	0.614661588870781	1.64451092197071	0.0176802757910934	20538	6844000	45
20221029 004413	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	51	1	1	1	0.1	50	0.5	FALSE	102191	0.155363641998852	0.42013688290217	0.845917066942167	7.22341193927103	0.0174680943331055	18320	12800000	46
20221029 004437	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	92	1	1	1	0.1	50	0.5	FALSE	102191	0.0862025806243764	0.693765323011717	0.337209406138654	6.68955688085966	0.017592323852102	17422	14596000	47
20221029 004715	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1284	1	1	1	0.1	50	0.5	FALSE	102191	0.0264983647136483	0.216373976380238	0.673469735948928	9.00926143701258	3.89493877703602e-05	17977	14206000	48
20221029 004842	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	565	1	1	1	0.1	50	0.5	FALSE	102191	0.0524506966050831	0.201685513188597	0.304756164325995	11.4215139060942	4.68120080259268e-05	15124	17112000	49
20221029 004950	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	842	1	1	1	0.1	50	0.5	FALSE	102191	0.161488777460204	0.224324003421236	0.985875033456227	1.27698184611555	0.00616609940690184	15325	12790000	50
20221029 005124	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1185	1	1	1	0.1	50	0.5	FALSE	102191	0.0872548998872982	0.52282304766383	0.069941709292843	1.4619436847344	0.0273718131765043	15111	12178000	51
20221029 005156	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	96	1	1	1	0.1	50	0.5	FALSE	102191	0.0833472205500398	0.600897747538891	0.0595941245346912	8.9729177021184	0.0185640201617116	16355	15850000	52
20221029 005256	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	497	1	1	1	0.1	50	0.5	FALSE	102191	0.0394715995264612	0.537926291234652	0.176460083634767	5.1351675936454	0.0226351600922294	16465	15710000	53
20221029 005319	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	25	1	1	1	0.1	50	0.5	FALSE	102191	0.29396312576245	0.521687265568599	0.349037291967845	6.17313853941113	0.0194149780102465	19470	12420000	54
20221029 005516	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	782	1	1	1	0.1	50	0.5	FALSE	102191	0.0389287867174484	0.209275348680001	0.953720874825783	9.45262067987863	9.57598379909496e-05	16131	15418000	55
20221029 005629	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	233	1	1	1	0.1	50	0.5	FALSE	102191	0.0670123363034078	0.780422794952476	0.713093557203119	9.57858272625809	5.22178925353299e-05	17700	14120000	56
20221029 005700	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	525	1	1	1	0.1	50	0.5	FALSE	102191	0.135067171476162	0.728782440071646	0.332197329305974	3.24277273991215	0.0230212081503828	15205	15750000	57
20221029 005724	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	30	1	1	1	0.1	50	0.5	FALSE	102191	0.226823979182926	0.535602783731418	0.421169342904608	5.10272276980127	0.0257577301408876	16821	14918000	58
20221029 005748	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	78	1	1	1	0.1	50	0.5	FALSE	102191	0.265398357363481	0.778351544356765	0.163315308715042	10.7603785829521	3.04362251911351e-06	17765	11350000	59
20221029 005946	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1339	1	1	1	0.1	50	0.5	FALSE	102191	0.022901928244147	0.507207627748558	0.430743238430517	3.90595341147529	0.0237658849289588	15648	16144000	60
20221029 010035	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	322	1	1	1	0.1	50	0.5	FALSE	102191	0.0585266252895747	0.547592550112726	0.162255637420574	5.98929643465672	0.0215989207664858	15874	16092000	61
20221029 010117	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	156	1	1	1	0.1	50	0.5	FALSE	102191	0.141253391299639	0.52737959620906	0.167320561362489	10.7344352416724	2.04496399551604e-05	17492	13496000	62
20221029 010151	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	152	1	1	1	0.1	50	0.5	FALSE	102191	0.210738811164319	0.606502824786725	0.352644633553026	8.37600323119154	9.77397439587295e-06	19195	10330000	63
20221029 010213	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	24	1	1	1	0.1	50	0.5	FALSE	102191	0.241845753082363	0.689951553159487	0.170118247527373	6.02713099916768	0.029106688022707	14781	15878000	64
20221029 010243	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	68	1	1	1	0.1	50	0.5	FALSE	102191	0.282700207803394	0.524821440744819	0.29611104323637	10.6157978729648	2.68860074544697e-05	15839	15362000	65
20221029 010328	979	53781	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	107	1	1	1	0.1	50	0.5	FALSE	102191	0.213488586682912	0.366670465878258	0.902718402850803	10.9097086681046	2.36704755088461e-05	17298	15164000	66
