Feature	Gain	Cover	Frequency
azar_under	0.345618690480813	0.0186139386768037	0.00345314158198497
ctrx_quarter_normalizado	0.0586477118016969	0.0119352866091081	0.00588728611510896
ctrx_quarter	0.0388276130712398	0.010721398916198	0.00774673993632518
ctrx_quarter_lag1	0.0264800569214697	0.00684401594313155	0.00699078314216349
ctrx_quarter_normalizado_lag1	0.0232024464011645	0.00579516717133727	0.00493416270516231
ctrx_quarter_normalizado_avg6	0.0163597390454035	0.00570837558405436	0.00499004172299999
cpayroll_trx	0.0146350709547954	0.00949116427881054	0.000890884178696556
mpasivos_margen	0.0146205401536838	0.00918081548138009	0.00806974791748441
mpayroll_sobre_edad	0.0113205709558098	0.00844490302206813	0.00203208818526757
mtarjeta_visa_consumo	0.00843607448896916	0.00534260124465216	0.00298839170192042
mpayroll	0.00803166275058904	0.00700080905369275	0.00182174684169974
mcuentas_saldo	0.00792018417857233	0.0095332363948896	0.00577461947751755
mprestamos_personales	0.00726080756645524	0.0095362533950218	0.00199210970096094
mcaja_ahorro_lag1	0.00680623329019785	0.00346178154712232	0.00641472952738163
mcaja_ahorro	0.0065054529934585	0.00876604878657978	0.00739511099481007
mcomisiones_mantenimiento_tend6	0.00499352352364293	0.0123933214639766	0.00428542093709567
mcomisiones_avg6	0.00457959849505945	0.00480651902783996	0.00632477793769172
cpayroll_trx_lag1	0.0043717594890367	0.00421596492287637	0.00094312878886999
cpayroll_trx_avg6	0.00415076043890024	0.00616470007329432	0.00220971985985724
mcomisiones_otras_avg6	0.00389646887793826	0.00465487443595779	0.00468656868303604
mprestamos_personales_lag1	0.00377649590741897	0.00436762542161337	0.00152963132568654
mpasivos_margen_lag1	0.00373674888395495	0.00370465876866126	0.0075341270879672
mpasivos_margen_avg6	0.00365883852726421	0.00443713837720768	0.00754457601000189
mrentabilidad_annual_avg6	0.0032946210619711	0.00425891418837875	0.00568512218878567
ctrx_quarter_avg6	0.0031425865153942	0.00523159942432244	0.00616713550525535
vm_msaldopesos	0.00295242859802838	0.00228811547284637	0.00278804497942925
ccomisiones_mantenimiento_tend6	0.00288532228885974	0.00961386142478455	0.00233283541948333
ctarjeta_visa_transacciones	0.00283303830494693	0.00374682178105362	0.00242278700917325
mrentabilidad_annual	0.00279828766220957	0.00299097045795056	0.00456163591957783
cliente_edad	0.00274990878280243	0.00522532757870491	0.00635930481050198
mcaja_ahorro_avg6	0.00267630063392692	0.00333277771194402	0.00663506549202611
numero_de_cliente	0.0025964380313381	0.00249047263285581	0.00561061683166877
mrentabilidad_annual_lag1	0.00255953362670803	0.00313386476473928	0.00566922165525463
mcuenta_corriente_tend6	0.00248327316593178	0.00352954474868566	0.00445805530114702
ctrx_quarter_tend6	0.00240515871801695	0.00328255143909289	0.00568148778112143
mactivos_margen	0.00227957958418704	0.00272646748853957	0.00362350444124617
ccomisiones_otras_avg6	0.00225366999814491	0.00601354253415757	0.00525626208440548
mcuentas_saldo_lag1	0.00222450032879973	0.00308120398563033	0.00588819471702502
mcomisiones_mantenimiento	0.00216401678704192	0.00337551412857943	0.00252773053047814
azar_sampling	0.00205787956502131	0.00171259713304075	0.00513269222382136
mprestamos_personales_avg6	0.00203542404645451	0.00207449095733442	0.00150600767586899
mactivos_margen_avg6	0.00196439992098537	0.00273906420262406	0.00392288877258784
Visa_msaldototal	0.0019540992078251	0.00185320539755004	0.00313240510561589
mcuenta_corriente_avg6	0.00195222939733386	0.00246269926432773	0.00435629188654833
cliente_edad_lag1	0.0019230196013542	0.00551472477592027	0.00476834285548141
mrentabilidad_annual_delta1	0.00188528965440733	0.00198000120978448	0.00468157137249771
mactivos_margen_lag1	0.00185667200884721	0.00168494344465852	0.00351719801706718
ctrx_quarter_normalizado_tend6	0.00182514894155509	0.00240916512314185	0.00395650704348205
cprestamos_personales	0.00182246868985658	0.0033950333543908	0.000848634189599779
mcomisiones_mantenimiento_avg6	0.00179251328555095	0.00492468726500392	0.00351174640557082
