fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221118 201746	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	48	1	1	1	0.1	50	0.5	FALSE	668111	0.169250812027458	0.643435841845349	0.534496278985898	6.74417780670046	0.0217073980594305	17071	44738000	1
20221118 202635	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	338	1	1	1	0.1	50	0.5	FALSE	668111	0.267259350144232	0.437753834022442	0.59058931047839	4.11509969376493	0.0190496911266771	19137	41886000	2
20221118 203223	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1213	1	1	1	0.1	50	0.5	FALSE	668111	0.192570342617473	0.839394890036783	0.864895438552048	1.09184343728703	0.0137485362351598	17540	3.9e+07	3
20221118 204253	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	451	1	1	1	0.1	50	0.5	FALSE	668111	0.122739476706192	0.398723049648106	0.511234897724353	4.58999536985357	0.0167389332889612	20119	42562000	4
20221118 205305	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	191	1	1	1	0.1	50	0.5	FALSE	668111	0.145660212647854	0.565313659992535	0.462724051759142	11.1868970287323	6.67312531462838e-05	17437	44406000	5
20221118 205806	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	250	1	1	1	0.1	50	0.5	FALSE	668111	0.0637922661999619	0.76957969123323	0.644596233362245	5.70515946703381	0.0218750673870355	17110	46340000	6
20221118 210741	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2159	1	1	1	0.1	50	0.5	FALSE	668111	0.0446141284004989	0.700825201984844	0.0689676966612751	3.26241403150198	0.0176737731008036	19164	41112000	7
20221118 211611	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	250	1	1	1	0.1	50	0.5	FALSE	668111	0.0955399045815284	0.314322678360622	0.137399703748815	11.8346974956221	0.00206313242658195	17426	43548000	8
20221118 212006	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	149	1	1	1	0.1	50	0.5	FALSE	668111	0.225003778177124	0.718062225671019	0.792637598123838	6.16992296677199	0.0189489612527904	17618	42924000	9
20221118 212412	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	246	1	1	1	0.1	50	0.5	FALSE	668111	0.184516551933339	0.882563638835563	0.291460352954891	7.70428729474952	0.0162074410224938	17034	44972000	10
20221118 224722	2160	892086	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2867	1	1	1	0.1	50	0.5	FALSE	668111	0.00707209770531335	0.519445561020984	0.899008224383579	9.3253573919792	0.00494361161315578	16237	46166000	11
